-DOCSTART- -X- O O
diverse	O
talent	O
Proven	O
competency	O
in	O
product	B-SKILLS
leadership	I-SKILLS
,	O
organizational	B-SKILLS
agility	I-SKILLS
,	O
cross	B-SKILLS
-	I-SKILLS
team	I-SKILLS
collaboration	I-SKILLS
,	O
drive	O
for	O
results	O
,	O
and	O
written	B-SKILLS
and	O
verbal	B-SKILLS
communications	I-SKILLS
Experience	O
building	B-SKILLS
software	I-SKILLS
products	O
with	O
diverse	O
engineering	O
teams	O
and	O
stakeholders	O
.	O
-DOCSTART- -X- O O
8	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
software	B-SKILLS
engineering	I-SKILLS
experience	O
,	O
including	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
hands	O
-	O
on	O
technical	B-SKILLS
management	I-SKILLS
Prior	O
experience	O
in	O
one	O
of	O
the	O
following	O
C++	O
,	O
Java	O
,	O
and/or	O
Python	O
Demonstrated	O
domain	O
experience	O
in	O
spam	B-SKILLS
detection	I-SKILLS
,	O
pattern	B-SKILLS
recognition	I-SKILLS
,	O
authentication	B-SKILLS
systems	I-SKILLS
and	O
data	B-SKILLS
analytics	I-SKILLS
Demonstrated	O
ability	O
to	O
recruit	B-SKILLS
and	O
manage	B-SKILLS
technical	I-SKILLS
teams	I-SKILLS
,	O
including	O
performance	O
management	O
BA	B-DIPLOMA
/	I-DIPLOMA
BS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
(	O
In	O
lieu	O
of	O
degree	O
,	O
4	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
relevant	O
work	O
)	O
-DOCSTART- -X- O O
Basic	O
:	O
BS	B-DIPLOMA
/	I-DIPLOMA
BA	I-DIPLOMA
in	O
Electrical	B-DIPLOMA_MAJOR
/	I-DIPLOMA_MAJOR
Mechanical	I-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
,	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Math	B-DIPLOMA_MAJOR
,	O
Telecommunications	B-DIPLOMA_MAJOR
,	O
or	O
equivalent	O
experience	O
4	B-EXPERIENCE
+	I-EXPERIENCE
Years	I-EXPERIENCE
experience	O
managing	B-SKILLS
large	I-SKILLS
-	I-SKILLS
scale	I-SKILLS
and	I-SKILLS
complex	I-SKILLS
projects	I-SKILLS
4	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
leading	B-SKILLS
technical	I-SKILLS
project	I-SKILLS
management	I-SKILLS
teams	I-SKILLS
with	O
a	O
technical	O
background	O
in	O
network	B-SKILLS
engineering	I-SKILLS
or	O
optical	B-SKILLS
transport	I-SKILLS
Preferred	O
Skills	O
and	O
Experiences	O
Strong	O
working	O
knowledge	O
of	O
physical	B-SKILLS
IT	I-SKILLS
and	O
CE	B-SKILLS
infrastructures	I-SKILLS
(	O
Enterprise	O
or	O
larger	O
business	O
context	O
)	O
Excellent	O
business	B-SKILLS
acumen	I-SKILLS
and	O
financial	B-SKILLS
management	I-SKILLS
experience	O
Experience	O
with	O
Photonics	B-SKILLS
and	O
fiber	B-SKILLS
optics	I-SKILLS
Demonstrated	O
experience	O
leading	O
a	O
team	O
Background	O
Check	O
Requirements	O
:	O
Candidates	O
must	O
meet	O
Microsoft	O
,	O
customer	O
and	O
government	O
security	O
background	O
screening	O
requirements	O
for	O
this	O
role	O
.	O
These	O
requirements	O
currently	O
include	O
,	O
but	O
may	O
change	O
,	O
and	O
are	O
not	O
limited	O
to	O
:	O
Microsoft	O
Cloud	O
Screen	O
Background	O
Check	O
:	O
This	O
position	O
will	O
be	O
required	O
to	O
pass	O
the	O
Microsoft	O
Cloud	O
Screen	O
background	O
check	O
upon	O
hire	O
/	O
transfer	O
and	O
every	O
two	O
years	O
after	O
that	O
while	O
in	O
this	O
role	O
-DOCSTART- -X- O O
Successful	O
candidates	O
will	O
possess	O
very	O
strong	O
communication	B-SKILLS
skills	O
,	O
both	O
verbal	B-SKILLS
and	O
written	B-SKILLS
.	O
Understanding	O
of	O
the	O
Microsofts	O
commercial	B-SKILLS
business	I-SKILLS
and	O
project	B-SKILLS
management	I-SKILLS
skills	O
are	O
a	O
necessity	O
.	O
Ability	O
to	O
deal	O
with	O
ambiguity	O
and	O
meet	O
deadlines	O
a	O
must	O
.	O
The	O
successful	O
candidate	O
will	O
have	O
demonstrable	O
skills	O
in	O
the	O
following	O
areas	O
:	O
8	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
in	O
f	B-SKILLS
inancial	I-SKILLS
management	I-SKILLS
and/or	O
business	B-SKILLS
planning	I-SKILLS
Business	B-SKILLS
analytics	I-SKILLS
experience	O
Experience	O
with	O
MS	B-SKILLS
Tools	I-SKILLS
MS	B-SKILLS
Sales	I-SKILLS
,	O
etc	O
Very	O
strong	O
communication	B-SKILLS
skills	O
,	O
both	O
verbal	B-SKILLS
and	O
written	B-SKILLS
.	O
Ability	O
to	O
deal	O
with	O
ambiguity	O
Deep	O
analytical	O
skills	O
and	O
problem	B-SKILLS
resolution	I-SKILLS
Virtual	O
team	O
leadership	B-SKILLS
&	O
excellent	O
cross	O
group	O
collaboration	B-SKILLS
skills	O
Executive	O
presence	O
and	O
experience	O
in	O
senior	O
forums	O
Experience	O
in	O
influencing	B-SKILLS
decisions	I-SKILLS
and	O
developing	O
strategic	O
plans	O
-DOCSTART- -X- O O
Javascript	B-SKILLS
,	O
Java	B-SKILLS
,	O
HTML	B-SKILLS
,	O
CSS	B-SKILLS
,	O
relational	B-SKILLS
database	I-SKILLS
,	O
NoSQL	B-SKILLS
.	O
English	B-SKILLS
is	O
mandatory	O
(	O
for	O
writting	O
and	O
speaking	O
)	O
.	O
Preferred	O
Tech	B-SKILLS
and	O
Prof	B-SKILLS
Experience	O
Node.js	B-SKILLS
,	O
Vue.js	B-SKILLS
,	O
React	B-SKILLS
,	O
Angular.js	B-SKILLS
,	O
JQuery	B-SKILLS
,	O
Git	B-SKILLS
,	O
Jenkins	B-SKILLS
,	O
DevOps	B-SKILLS
,	O
Unit	B-SKILLS
test	I-SKILLS
tools	I-SKILLS
and	O
IBM	B-SKILLS
Cloud	I-SKILLS
EO	O
Statement	O
IBM	O
is	O
committed	O
to	O
creating	O
a	O
diverse	O
environment	O
and	O
is	O
proud	O
to	O
be	O
an	O
equal	O
opportunity	O
employer	O
.	O
All	O
qualified	O
applicants	O
will	O
receive	O
consideration	O
for	O
employment	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
gender	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
sexual	O
orientation	O
,	O
national	O
origin	O
,	O
genetics	O
,	O
disability	O
,	O
age	O
,	O
or	O
veteran	O
status	O
.	O
IBM	O
is	O
also	O
committed	O
to	O
compliance	O
with	O
all	O
fair	O
employment	O
practices	O
regarding	O
citizenship	O
and	O
immigration	O
status	O
.	O
.	O
-DOCSTART- -X- O O
Bachelors	B-DIPLOMA
degree	O
in	O
Engineering	B-DIPLOMA_MAJOR
or	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
Minimum	O
of	O
3	B-EXPERIENCE
years	I-EXPERIENCE
of	O
work	O
experience	O
in	O
one	O
or	O
more	O
of	O
domains	O
such	O
as	O
:	O
compute	B-SKILLS
(	I-SKILLS
ARM	I-SKILLS
,	I-SKILLS
x86	I-SKILLS
)	I-SKILLS
,	O
storage	B-SKILLS
(	I-SKILLS
SAS	I-SKILLS
)	I-SKILLS
,	O
AI	B-SKILLS
-	O
ML	B-SKILLS
hardware	O
(	O
GPUs	O
&	O
TPUs	O
)	O
,	O
data	B-SKILLS
center	I-SKILLS
network	I-SKILLS
hardware	I-SKILLS
(	I-SKILLS
switching	I-SKILLS
,	I-SKILLS
l2	I-SKILLS
,	I-SKILLS
l3	I-SKILLS
,	I-SKILLS
fabric	I-SKILLS
)	O
,	O
interconnect	B-SKILLS
technologies	I-SKILLS
(	I-SKILLS
e.g.	I-SKILLS
-	I-SKILLS
Optics	I-SKILLS
,	I-SKILLS
DAC	I-SKILLS
)	I-SKILLS
,	O
power	B-SKILLS
(	I-SKILLS
PSU	I-SKILLS
,	I-SKILLS
battery	I-SKILLS
backup	I-SKILLS
units	I-SKILLS
,	I-SKILLS
AC	I-SKILLS
/	I-SKILLS
DC	I-SKILLS
conversion	I-SKILLS
)	I-SKILLS
,	O
ASIC	B-SKILLS
development	I-SKILLS
(	I-SKILLS
Silicon	I-SKILLS
bringup	I-SKILLS
,	I-SKILLS
characterization	I-SKILLS
)	I-SKILLS
Experience	O
with	O
Linux	B-SKILLS
and	O
scripting	B-SKILLS
Experience	O
in	O
changing	B-SKILLS
system	I-SKILLS
configurations	I-SKILLS
and	O
measuring	B-SKILLS
change	I-SKILLS
impact	I-SKILLS
Knowledge	O
of	O
server	B-SKILLS
architecture	I-SKILLS
and	O
components	O
Troubleshooting	B-SKILLS
and	O
analytical	B-SKILLS
experience	I-SKILLS
Experience	O
working	B-SKILLS
in	I-SKILLS
a	I-SKILLS
matrix	I-SKILLS
organization	I-SKILLS
PREFERRED	O
Familiar	O
with	O
lab	B-SKILLS
equipment	I-SKILLS
,	O
protocol	B-SKILLS
analyzers	I-SKILLS
,	O
oscilloscopes	B-SKILLS
,	O
power	B-SKILLS
meters	I-SKILLS
,	O
air	B-SKILLS
flow	I-SKILLS
chambers	I-SKILLS
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
in	O
24x7	B-SKILLS
Production	I-SKILLS
support	I-SKILLS
at	O
scale	O
(	O
e.g.	O
-	O
10	O
K	O
storage	O
servers	O
and	O
over	O
100	O
K	O
HDD	O
)	O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
scripting	B-SKILLS
automation	I-SKILLS
in	O
Python	B-SKILLS
or	O
PHP	B-SKILLS
or	O
Perl	B-SKILLS
-DOCSTART- -X- O O
Basic	O
:	O
10	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
leadership	B-SKILLS
and	O
management	B-SKILLS
experience	O
in	O
a	O
production	O
,	O
mission	O
-	O
critical	O
,	O
24x7	O
operations	O
environment	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
'	O
'	O
experience	O
managing	B-SKILLS
large	O
vendor	O
multi	O
-	O
year	O
contracts	O
and	O
operating	B-SKILLS
entities	I-SKILLS
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
'	O
'	O
experience	O
leading	B-SKILLS
,	O
directly	O
managing	B-SKILLS
,	O
and	O
influencing	B-SKILLS
a	O
diverse	O
organization	O
of	O
full	O
-	O
time	O
employees	O
,	O
across	O
multiple	O
disciplines	O
and	O
platforms	O
Preferred	O
:	O
BS	B-DIPLOMA
/	I-DIPLOMA
BA	I-DIPLOMA
degree	O
in	O
Mechanical	B-DIPLOMA_MAJOR
/	I-DIPLOMA_MAJOR
Electrical	I-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
,	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Mathematics	B-DIPLOMA_MAJOR
,	O
Telecommunications	B-DIPLOMA_MAJOR
,	O
or	O
equivalent	O
experience	O
Demonstrated	O
ability	O
to	O
collaborate	B-SKILLS
,	O
present	B-SKILLS
,	O
and	O
negotiate	B-SKILLS
effectively	O
across	O
groups	O
of	O
various	O
levels	O
and	O
disciplines	O
,	O
senior	O
company	O
leaders	O
,	O
engineers	O
,	O
suppliers	O
,	O
partners	O
,	O
and	O
external	O
customers	O
Strong	O
working	O
knowledge	O
of	O
physical	O
IT	B-SKILLS
infrastructures	I-SKILLS
(	O
e.g.	O
Servers	O
,	O
SANs	B-SKILLS
,	O
Networking	B-SKILLS
,	O
Capacity	B-SKILLS
,	O
DC	B-SKILLS
Rack	I-SKILLS
/	I-SKILLS
Enclosures	I-SKILLS
,	O
structured	B-SKILLS
cabling	I-SKILLS
,	O
etc	O
.	O
)	O
Knowledge	O
of	O
critical	O
environment	B-SKILLS
concepts	I-SKILLS
and	O
infrastructure	B-SKILLS
(	O
e.g.	O
Electrical	B-SKILLS
Distribution	I-SKILLS
,	O
Mechanical	B-SKILLS
Cooling	I-SKILLS
Systems	I-SKILLS
,	O
etc	O
.	O
)	O
A	O
solid	O
understanding	O
of	O
financial	B-SKILLS
management	I-SKILLS
,	O
budgeting	B-SKILLS
,	O
and	O
forecasting	O
Awareness	O
of	O
IT	B-SKILLS
Service	I-SKILLS
Operations	I-SKILLS
fundamentals	I-SKILLS
and	I-SKILLS
principles	I-SKILLS
.	O
(	O
ITIL	B-SKILLS
,	O
MOF	B-SKILLS
,	O
OLA	B-SKILLS
/	I-SKILLS
SLA	I-SKILLS
,	O
CSI	B-SKILLS
,	O
etc	O
.	O
)	O
Project	B-SKILLS
or	I-SKILLS
program	I-SKILLS
management	I-SKILLS
experience	O
and	O
certification(s	O
)	O
(	O
e.g.	O
Six	B-SKILLS
Sigma	I-SKILLS
,	O
Kaizen	B-SKILLS
,	O
PMI	B-SKILLS
,	O
etc	O
.	O
)	O
-DOCSTART- -X- O O

5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
software	B-SKILLS
engineering	I-SKILLS
work	O
experience	O
,	O
including	O
hands	O
-	O
on	O
technical	B-SKILLS
management	I-SKILLS

5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
coding	B-SKILLS
experience	O
in	O
one	O
of	O
the	O
following	O
languages	O
:	O
C++	B-SKILLS
,	O
Java	B-SKILLS
,	O
and/or	O
PHP	B-SKILLS

Demonstrated	O
experience	O
recruiting	B-SKILLS
and	I-SKILLS
managing	I-SKILLS
technical	I-SKILLS
teams	I-SKILLS
,	O
including	O
performance	B-SKILLS
management	I-SKILLS

BA	B-DIPLOMA
/	I-DIPLOMA
BS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
(	O
In	O
lieu	O
of	O
degree	O
,	O
4	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
work	O
experience	O
)	O
-DOCSTART- -X- O O

5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
software	B-DIPLOMA_MAJOR
engineering	I-DIPLOMA_MAJOR
work	O
experience	O
,	O
including	O
hands	O
-	O
on	O
technical	O
management	O

5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
coding	B-SKILLS
in	O
one	O
of	O
the	O
following	O
languages	O
:	O
C++	B-SKILLS
,	O
Java	B-SKILLS
,	O
and/or	O
PHP	B-SKILLS

Demonstrated	O
ability	O
to	O
recruit	B-SKILLS
and	I-SKILLS
manage	I-SKILLS
technical	I-SKILLS
teams	I-SKILLS
,	O
including	O
performance	B-SKILLS
management	I-SKILLS

BA	B-DIPLOMA
/	I-DIPLOMA
BS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
(	O
In	O
lieu	O
of	O
degree	O
,	O
4	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
relevant	O
work	O
experience	O
)	O

2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
people	B-SKILLS
management	I-SKILLS
experience	O
-DOCSTART- -X- O O
8	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
in	O
developing	O
.Net	B-SKILLS
applications	O
3	B-EXPERIENCE
-	I-EXPERIENCE
5	I-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
with	O
design	B-SKILLS
,	O
code	B-SKILLS
,	O
test	B-SKILLS
,	O
debug	B-SKILLS
,	O
document	O
MS	B-SKILLS
Dynamics	I-SKILLS
CRM	O
applications	O
in	O
an	O
Agile	O
environment	O
.	O
Experience	O
with	O
backlog	B-SKILLS
grooming	I-SKILLS
,	O
sprint	B-SKILLS
management	I-SKILLS
and	O
source	B-SKILLS
control	I-SKILLS
using	O
tools	O
such	O
as	O
Rational	O
Tools	O
Suite	O
,	O
Microsoft	O
Team	O
Foundation	O
Server	O
(	O
TFS	O
)	O
and	O
Github	O
.	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
with	O
C	B-SKILLS
#	I-SKILLS
,	O
JavaScript	B-SKILLS
,	O
.NET	B-SKILLS
.	O
Experience	O
with	O
Web	B-SKILLS
API	I-SKILLS
development	I-SKILLS
and	O
plugins	O
Strong	O
verbal	B-SKILLS
and	I-SKILLS
written	I-SKILLS
communication	I-SKILLS
skills	O
.	O
Must	O
be	O
able	O
to	O
secure	O
a	O
security	O
clearance	O
.	O
Preferred	O
Tech	O
and	O
Prof	O
Experience	O
An	O
MS	B-SKILLS
Dynamics	I-SKILLS
CRM	B-SKILLS
certification	I-SKILLS
6	B-EXPERIENCE
-	I-EXPERIENCE
8	I-EXPERIENCE
years	I-EXPERIENCE
of	O
Unified	B-SKILLS
Service	I-SKILLS
Desk	I-SKILLS
(	O
USD	B-SKILLS
)	O
development	O
experience	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
MS	B-SKILLS
Dynamics	I-SKILLS
CRM	I-SKILLS
2015/2016	I-SKILLS
customization	I-SKILLS
development	I-SKILLS
with	O
extensions	O
Understanding	O
of	O
Authentication	B-SKILLS
mechanisms	I-SKILLS
and	I-SKILLS
secure	I-SKILLS
environment	I-SKILLS
programing	I-SKILLS
3	B-EXPERIENCE
-	I-EXPERIENCE
4	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
with	O
an	O
agile	O
methodology	O
such	O
as	O
Scrum	B-SKILLS
,	O
Kanban	B-SKILLS
,	O
SAFe	B-SKILLS
,	O
eXtreme	B-SKILLS
programming	I-SKILLS
2	B-EXPERIENCE
-	I-EXPERIENCE
3	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
with	O
Web	B-SKILLS
API	I-SKILLS
development	I-SKILLS
and	O
plugins	O
EO	O
Statement	O
IBM	O
is	O
committed	O
to	O
creating	O
a	O
diverse	O
environment	O
and	O
is	O
proud	O
to	O
be	O
an	O
equal	O
opportunity	O
employer	O
.	O
All	O
qualified	O
applicants	O
will	O
receive	O
consideration	O
for	O
employment	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
gender	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
sexual	O
orientation	O
,	O
national	O
origin	O
,	O
genetics	O
,	O
disability	O
,	O
age	O
,	O
or	O
veteran	O
status	O
.	O
IBM	O
is	O
also	O
committed	O
to	O
compliance	O
with	O
all	O
fair	O
employment	O
practices	O
regarding	O
citizenship	O
and	O
immigration	O
status	O
.	O
.	O
-DOCSTART- -X- O O
Basic	O
:	O
High	B-DIPLOMA
School	I-DIPLOMA
Diploma	I-DIPLOMA
or	O
equivalent	O
1	B-EXPERIENCE
year	I-EXPERIENCE
of	O
experience	O
supporting	B-SKILLS
IT	I-SKILLS
equipment	I-SKILLS
or	O
related	O
technology	O
Ability	O
to	O
support	B-SKILLS
frequent	I-SKILLS
standing	I-SKILLS
,	O
walking	B-SKILLS
,	O
lifting	B-SKILLS
,	O
and	O
working	B-SKILLS
at	I-SKILLS
heights	I-SKILLS
Preferred	O
:	O
Technical	B-DIPLOMA
College	I-DIPLOMA
degree	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Math	B-DIPLOMA_MAJOR
,	O
Telecommunications	B-DIPLOMA_MAJOR
,	O
or	O
equivalent	O
work	O
experience	O
Applicable	O
certifications	O
:	O
CompTIA	B-SKILLS
,	O
Microsoft	B-SKILLS
,	O
Network	B-SKILLS
Certifications	I-SKILLS
Basic	O
working	O
knowledge	O
of	O
CE	B-SKILLS
infrastructures	I-SKILLS
(	O
e.g.	O
UPS	B-SKILLS
,	O
Generator	B-SKILLS
,	O
AHU	B-SKILLS
,	O
etc	O
.	O
)	O
Experience	O
operating	B-SKILLS
heavy	I-SKILLS
-	I-SKILLS
load	I-SKILLS
movement	I-SKILLS
equipment	I-SKILLS
(	O
pallet	B-SKILLS
jacks	I-SKILLS
,	O
chassis	B-SKILLS
lifts	I-SKILLS
,	O
etc	O
.	O
)	O
Perform	B-SKILLS
and	I-SKILLS
execute	I-SKILLS
organizations	I-SKILLS
safety	I-SKILLS
programs	I-SKILLS
and	I-SKILLS
policies	I-SKILLS
,	O
and	O
compliance	O
knowledge	O
Flexibility	O
to	O
work	O
non	O
-	O
business	O
hours	O
(	O
shifts	O
)	O
that	O
may	O
include	O
weekends	O
and/or	O
holidays	O
Valid	O
license	O
to	O
drive	B-SKILLS
standard	O
street	O
-	O
legal	O
automatic	O
transmission	O
vehicles	O
within	O
your	O
DCs	O
local	O
jurisdiction	O
Background	O
Check	O
Requirements	O
:	O
Ability	O
to	O
meet	O
Microsoft	O
,	O
customer	O
and/or	O
government	O
security	O
screening	O
requirements	O
are	O
required	O
for	O
this	O
role	O
.	O
These	O
requirements	O
include	O
,	O
but	O
are	O
not	O
limited	O
to	O
the	O
following	O
specialized	O
security	O
screenings	O
:	O
Microsoft	O
Cloud	O
Background	O
Check	O
:	O
This	O
position	O
will	O
be	O
required	O
to	O
pass	O
the	O
Microsoft	O
Cloud	O
background	O
check	O
upon	O
hire	O
/	O
transfer	O
and	O
every	O
two	O
years	O
thereafter	O
.	O
-DOCSTART- -X- O O
Bachelors	B-DIPLOMA
degree	O
in	O
Optical	O
,	O
Electrical	B-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
,	O
Mechanical	B-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
or	O
Material	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
with	O
8	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
as	O
a	O
test	B-SKILLS
engineer	I-SKILLS
in	O
consumer	B-SKILLS
electronics	I-SKILLS
or	O
related	O
field	O
.	O
Experience	O
designing	B-SKILLS
and	O
executing	B-SKILLS
development	I-SKILLS
projects	I-SKILLS
with	O
a	O
design	B-SKILLS
of	I-SKILLS
experiment	I-SKILLS
approach	I-SKILLS
(	O
DOE	B-SKILLS
)	O
to	O
service	O
,	O
troubleshoot	B-SKILLS
,	O
and	O
solve	B-SKILLS
engineering	I-SKILLS
problems	I-SKILLS
.	O
Experience	O
in	O
developing	B-SKILLS
hardware	I-SKILLS
test	I-SKILLS
solutions	I-SKILLS
utilizing	O
both	O
internal	O
and	O
third	O
-	O
party	O
vendors	O
on	O
below	O
subjects	O
:	O
image	B-SKILLS
processing	I-SKILLS
and	O
computer	B-SKILLS
vision	I-SKILLS
,	O
optical	B-SKILLS
test	I-SKILLS
&	I-SKILLS
calibration	I-SKILLS
automation	I-SKILLS
.	O
Knowledge	O
with	O
structure	O
and	O
assembly	B-SKILLS
of	I-SKILLS
optical	I-SKILLS
systems	I-SKILLS
(	O
lens	B-SKILLS
system	I-SKILLS
,	O
digital	B-SKILLS
imaging	I-SKILLS
system	I-SKILLS
and/or	O
display	O
OLED	B-SKILLS
/	I-SKILLS
LCD	I-SKILLS
panels	I-SKILLS
)	O
.	O
Experience	O
performing	B-SKILLS
optical	I-SKILLS
and	I-SKILLS
image	I-SKILLS
quality	I-SKILLS
characterization	I-SKILLS
of	O
the	O
lens	O
and	O
camera	O
module	O
.	O
Knowledge	O
in	O
statistical	B-SKILLS
methods	I-SKILLS
(	O
6s	B-SKILLS
,	O
SPC	B-SKILLS
,	O
Cpk	B-SKILLS
)	O
for	O
data	B-SKILLS
analytics	I-SKILLS
.	O
Experience	O
with	O
scripting	B-SKILLS
language	I-SKILLS
Python	B-SKILLS
.	O
PREFERRED	O
Experience	O
in	O
C++	B-SKILLS
,	O
Visual	B-SKILLS
Basic	I-SKILLS
,	O
LabWindows	B-SKILLS
/	I-SKILLS
CVI	I-SKILLS
,	O
LabVIEW	B-SKILLS
and/or	O
TestStand	B-SKILLS
.	O
Experience	O
with	O
leading	B-SKILLS
high	I-SKILLS
volume	I-SKILLS
display	I-SKILLS
/	I-SKILLS
optics	I-SKILLS
module	B-SKILLS
calibration	I-SKILLS
test	I-SKILLS
in	O
shipping	O
products	O
.	O
-DOCSTART- -X- O O
3	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
Swift	B-SKILLS
&	O
Objective	B-SKILLS
-	I-SKILLS
C	I-SKILLS
and	O
experience	O
with	O
iOS	B-SKILLS
internals	I-SKILLS
Experience	O
building	B-SKILLS
an	I-SKILLS
entire	I-SKILLS
app	I-SKILLS
from	O
scratch	O
and	O
ideally	O
a	O
portfolio	O
of	O
apps	O
featured	B-SKILLS
in	O
the	O
App	O
Store	O
Someone	B-DIPLOMA
who	O
knows	O
every	O
trick	O
in	O
the	O
book	O
on	O
UI	B-SKILLS
transitions	I-SKILLS
,	O
network	B-SKILLS
communication	I-SKILLS
and	O
memory	B-SKILLS
/	I-SKILLS
battery	I-SKILLS
efficiency	O
Strong	O
UI	B-SKILLS
/	I-SKILLS
design	I-SKILLS
skill	O
experience	B-SKILLS
is	I-SKILLS
a	I-SKILLS
plus	I-SKILLS
-DOCSTART- -X- O O
Strong	O
understanding	O
of	O
cloud	B-SKILLS
computing	I-SKILLS
technologies	O
,	O
business	B-SKILLS
drivers	I-SKILLS
,	O
and	O
emerging	B-SKILLS
trends	I-SKILLS
.	O
Ability	O
to	O
build	O
technical	O
and	O
business	O
credibility	O
with	O
senior	O
technical	O
and	O
business	O
executives	O
and	O
grow	O
mind	O
share	O
with	O
highly	O
strategic	O
customers	O
and	O
partners	O
.	O
Track	O
record	O
of	O
driving	B-SKILLS
decisions	I-SKILLS
collaboratively	O
and	O
resolving	O
conflicts	O
with	O
consistent	O
and	O
reliable	O
follow	O
through	O
.	O
Ability	O
to	O
connect	O
technology	O
with	O
measurable	O
business	O
value	O
.	O
Demonstrate	O
technical	B-SKILLS
thought	I-SKILLS
leadership	I-SKILLS
in	O
customer	O
-	O
facing	O
situations	O
.	O
Bachelor	B-DIPLOMA
of	I-DIPLOMA
Science	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
related	O
degree	O
preferred	O
6	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
design	B-SKILLS
,	O
implementation	B-SKILLS
and/or	O
support	O
of	O
highly	B-SKILLS
distributed	I-SKILLS
applications	I-SKILLS
demonstrating	O
strong	O
architectural	O
skills	O
to	O
ensure	O
availability	O
,	O
reliability	O
,	O
etc	O
.	O
Bilingual	B-SKILLS
:	O
Speaking	O
,	O
reading	O
and	O
writing	O
Spanish	B-SKILLS
and	O
English	B-SKILLS
.	O
6	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
as	O
a	O
software	B-SKILLS
developer	I-SKILLS
engineer	O
.	O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
in	O
migrating	B-SKILLS
on	I-SKILLS
premise	I-SKILLS
workloads	I-SKILLS
to	I-SKILLS
the	I-SKILLS
cloud	I-SKILLS
.	O
Application	B-SKILLS
Architecture	I-SKILLS
Experience	O
designing	B-SKILLS
and	O
delivering	B-SKILLS
solutions	O
leverage	O
one	O
or	O
more	O
of	O
the	O
following	O
patterns	O
/	O
architectures	O
:	O
multi	B-SKILLS
-	I-SKILLS
tenant	I-SKILLS
,	O
